Persona,Emocion,Tiempo
Persona4,sadness,0.24799370765686035
Persona5,anger,0.26200032234191895
Persona5,anger,0.27600526809692383
Persona2,contempt,0.30801963806152344
Persona2,contempt,0.319028377532959
Persona1,fear,0.33101534843444824
Persona4,sadness,0.35201430320739746
Persona5,anger,0.36303138732910156
Persona5,anger,0.37602710723876953
Persona2,contempt,0.2770042419433594
Persona2,contempt,0.2880110740661621
Persona1,fear,0.2980024814605713
Persona4,sadness,0.31000542640686035
Persona5,anger,0.3220031261444092
Persona5,anger,0.33201003074645996
Persona2,contempt,0.21200156211853027
Persona2,contempt,0.22400283813476562
Persona2,contempt,0.23300695419311523
Persona4,sadness,0.24102234840393066
Persona5,anger,0.24901795387268066
Persona5,anger,0.25801825523376465
Persona2,contempt,0.17502689361572266
Persona2,contempt,0.18502163887023926
Persona1,fear,0.19502520561218262
Persona4,sadness,0.20501065254211426
Persona5,anger,0.21403861045837402
Persona5,anger,0.22501373291015625
Persona2,contempt,0.23403382301330566
Persona2,contempt,0.24401116371154785
Persona1,fear,0.2560288906097412
Persona4,sadness,0.26903510093688965
Persona4,sadness,0.27903103828430176
Persona5,anger,0.28700852394104004
Persona2,contempt,0.1650230884552002
Persona2,contempt,0.17302513122558594
Persona4,sadness,0.18203139305114746
Persona1,fear,0.19003772735595703
Persona5,anger,0.19902396202087402
Persona5,anger,0.20702362060546875
Persona2,contempt,0.1680164337158203
Persona2,contempt,0.17601609230041504
Persona1,fear,0.18401432037353516
Persona4,sadness,0.1920003890991211
Persona5,anger,0.20101571083068848
Persona5,anger,0.2090013027191162
Persona2,contempt,0.1919999122619629
Persona1,fear,0.20200753211975098
Persona4,sadness,0.2120039463043213
Persona2,contempt,0.22103428840637207
Persona5,anger,0.2300128936767578
Persona5,anger,0.23900175094604492
Persona2,contempt,0.16401934623718262
Persona2,contempt,0.17202186584472656
Persona4,sadness,0.18001151084899902
Persona2,contempt,0.18900752067565918
Persona5,anger,0.19702410697937012
Persona5,anger,0.2060089111328125
Persona2,contempt,0.17799687385559082
Persona2,contempt,0.18602442741394043
Persona2,contempt,0.1939990520477295
Persona5,anger,0.2020127773284912
Persona5,anger,0.21001505851745605
Persona2,contempt,0.17304420471191406
Persona2,contempt,0.1810283660888672
Persona1,fear,0.19002008438110352
Persona4,sadness,0.19801807403564453
Persona5,anger,0.20700669288635254
Persona5,anger,0.21403956413269043
Persona2,contempt,0.171004056930542
Persona2,contempt,0.18101286888122559
Persona2,contempt,0.1900172233581543
Persona4,sadness,0.1990044116973877
Persona5,anger,0.20700764656066895
Persona5,anger,0.21500492095947266
Persona2,contempt,0.19402837753295898
Persona2,contempt,0.20200514793395996
Persona2,contempt,0.21002936363220215
Persona4,sadness,0.21902704238891602
Persona5,anger,0.22600340843200684
Persona5,anger,0.23600316047668457
Persona2,contempt,0.17801189422607422
Persona2,contempt,0.18700051307678223
Persona4,sadness,0.19499635696411133
Persona2,contempt,0.2050001621246338
Persona5,anger,0.2129974365234375
Persona5,anger,0.22201180458068848
Persona5,anger,0.1750023365020752
Persona2,contempt,0.1830124855041504
Persona2,contempt,0.19201278686523438
Persona4,sadness,0.20099830627441406
Persona5,anger,0.20999860763549805
Persona5,anger,0.17001819610595703
Persona2,contempt,0.18001818656921387
Persona2,contempt,0.1880342960357666
Persona2,contempt,0.19801712036132812
Persona2,contempt,0.20702266693115234
Persona5,anger,0.21503329277038574
Persona2,contempt,0.20100736618041992
Persona2,contempt,0.20900630950927734
Persona4,sadness,0.2180008888244629
Persona5,anger,0.22601866722106934
Persona5,anger,0.2340085506439209
Persona2,contempt,0.16804099082946777
Persona2,contempt,0.17702531814575195
Persona2,contempt,0.1850299835205078
Persona5,anger,0.193037748336792
Persona2,contempt,0.1940138339996338
Persona2,contempt,0.20201516151428223
Persona4,sadness,0.20999884605407715
Persona5,anger,0.21900367736816406
Persona5,anger,0.22801589965820312
Persona2,contempt,0.18103313446044922
Persona2,contempt,0.1900033950805664
Persona4,sadness,0.1980280876159668
Persona4,sadness,0.2069997787475586
Persona5,anger,0.21500873565673828
Persona2,contempt,0.1700150966644287
Persona2,contempt,0.17899703979492188
Persona5,anger,0.18700933456420898
Persona5,anger,0.1960000991821289
Persona5,anger,0.16800475120544434
Persona2,contempt,0.17700433731079102
Persona2,contempt,0.1860053539276123
Persona2,contempt,0.1950244903564453
Persona2,contempt,0.20400500297546387
Persona5,anger,0.2120046615600586
Persona3,disgust,0.1150052547454834
Persona3,disgust,0.1170196533203125
Persona3,disgust,0.12700557708740234
Persona2,contempt,0.12400221824645996
Persona2,contempt,0.1280195713043213
Persona1,fear,0.12300562858581543
Persona1,fear,0.12300324440002441
Persona2,contempt,0.12800216674804688
Persona2,contempt,0.13601350784301758
Persona1,fear,0.1240079402923584
Persona1,fear,0.12500810623168945
Persona1,fear,0.12701010704040527
Persona1,fear,0.12500953674316406
Persona1,fear,0.1270127296447754
Persona1,fear,0.12302017211914062
Persona1,fear,0.12502145767211914
Persona1,fear,0.12702202796936035
Persona1,fear,0.1270139217376709
Persona1,fear,0.12802338600158691
Persona1,fear,0.12602710723876953
Persona1,fear,0.13001036643981934
Persona1,fear,0.13202357292175293
Persona1,fear,0.12601494789123535
Persona1,fear,0.12700915336608887
Persona1,fear,0.1240231990814209
Persona1,fear,0.13201141357421875
Persona1,fear,0.13503384590148926
Persona1,fear,0.13100790977478027
Persona1,fear,0.12800812721252441
Persona1,fear,0.12601304054260254
Persona1,fear,0.12503433227539062
Persona1,fear,0.12603259086608887
Persona1,fear,0.12702250480651855
Persona1,fear,0.12002897262573242
Persona1,fear,0.12402129173278809
Persona1,fear,0.12603235244750977
Persona1,fear,0.12402915954589844
Persona1,fear,0.12700939178466797
Persona1,fear,0.13001179695129395
Persona1,fear,0.12601590156555176
Persona1,fear,0.13200998306274414
Persona1,fear,0.12701821327209473
Persona1,fear,0.12801814079284668
Persona1,fear,0.12500452995300293
Persona1,fear,0.17200446128845215
Persona1,fear,0.12702679634094238
Persona1,fear,0.12202072143554688
Persona1,fear,0.12500619888305664
Persona5,anger,0.175001859664917
Persona2,contempt,0.18500995635986328
Persona4,sadness,0.1930086612701416
Persona5,anger,0.20100736618041992
Persona5,anger,0.1810157299041748
Persona2,contempt,0.19301390647888184
Persona4,sadness,0.20401906967163086
Persona5,anger,0.2150130271911621
Persona5,anger,0.17201471328735352
Persona2,contempt,0.18301630020141602
Persona4,sadness,0.19400787353515625
Persona5,anger,0.20399880409240723
Persona5,anger,0.17102336883544922
Persona2,contempt,0.17902231216430664
Persona5,anger,0.18602514266967773
Persona5,anger,0.1620171070098877
Persona2,contempt,0.17002177238464355
Persona4,sadness,0.17802047729492188
Persona4,sadness,0.18602705001831055
Persona5,anger,0.1570112705230713
Persona2,contempt,0.16501975059509277
Persona4,sadness,0.17302155494689941
Persona5,anger,0.18102216720581055
Persona5,anger,0.1550281047821045
Persona2,contempt,0.1630256175994873
Persona4,sadness,0.170027494430542
Persona4,sadness,0.17702651023864746
Persona5,anger,0.15802383422851562
Persona4,sadness,0.16502833366394043
Persona2,contempt,0.1730177402496338
Persona4,sadness,0.1800217628479004
Persona5,anger,0.1590290069580078
Persona5,anger,0.16602849960327148
Persona2,contempt,0.17402935028076172
Persona5,anger,0.16002678871154785
Persona5,anger,0.16802597045898438
Persona2,contempt,0.17502403259277344
Persona2,contempt,0.18302631378173828
Persona5,anger,0.1610121726989746
Persona5,anger,0.1690235137939453
Persona2,contempt,0.17702388763427734
Persona5,anger,0.16302251815795898
Persona5,anger,0.17002320289611816
Persona2,contempt,0.178025484085083
Persona4,sadness,0.18601655960083008
Persona5,anger,0.15502119064331055
Persona5,anger,0.16302251815795898
Persona2,contempt,0.17100191116333008
Persona4,sadness,0.17802190780639648
Persona5,anger,0.16302204132080078
Persona5,anger,0.17002439498901367
Persona2,contempt,0.17802095413208008
Persona4,sadness,0.18502593040466309
Persona5,anger,0.15902495384216309
Persona2,contempt,0.1670074462890625
Persona5,anger,0.16002631187438965
Persona2,contempt,0.1680130958557129
Persona5,anger,0.16002464294433594
Persona2,contempt,0.16802525520324707
Persona5,anger,0.15702509880065918
Persona2,contempt,0.1640329360961914
Persona5,anger,0.15503215789794922
Persona2,contempt,0.16202664375305176
Persona5,anger,0.15802335739135742
Persona2,contempt,0.16801786422729492
Persona5,anger,0.16102814674377441
Persona2,contempt,0.16902828216552734
Persona2,contempt,0.15502381324768066
Persona2,contempt,0.16202545166015625
Persona2,contempt,0.17002105712890625
Persona4,sadness,0.17702364921569824
Persona2,contempt,0.1600050926208496
Persona2,contempt,0.16702532768249512
Persona1,fear,0.1740269660949707
Persona2,contempt,0.18201971054077148
Persona6,surprise,0.09302091598510742
Persona4,sadness,0.1320176124572754
Persona6,surprise,0.14001917839050293
Persona4,sadness,0.14303159713745117
Persona4,sadness,0.15002727508544922
Persona6,surprise,0.15803050994873047
Persona2,contempt,0.16702055931091309
Persona2,contempt,0.17500638961791992
Persona2,contempt,0.1790177822113037
Persona2,contempt,0.181013822555542
Persona2,contempt,0.16702055931091309
Persona2,contempt,0.17502284049987793
Persona2,contempt,0.1590113639831543
Persona2,contempt,0.16702771186828613
Persona2,contempt,0.16402101516723633
Persona2,contempt,0.1280214786529541
Persona2,contempt,0.11402153968811035
Persona2,contempt,0.11202597618103027
Persona4,sadness,0.1110219955444336
Persona2,contempt,0.12302660942077637
Persona2,contempt,0.11802792549133301
Persona2,contempt,0.12101149559020996
Persona2,contempt,0.12202334403991699
Persona2,contempt,0.11802268028259277
Persona2,contempt,0.11902689933776855
Persona2,contempt,0.12101626396179199
Persona2,contempt,0.14599967002868652
Persona2,contempt,0.1300044059753418
Persona2,contempt,0.12800812721252441
Persona2,contempt,0.12300562858581543
Persona2,contempt,0.12400031089782715
Persona2,contempt,0.12200617790222168
Persona2,contempt,0.13501358032226562
Persona2,contempt,0.12603020668029785
Persona2,contempt,0.1250157356262207
Persona2,contempt,0.12500405311584473
Persona2,contempt,0.1220238208770752
Persona2,contempt,0.11902499198913574
Persona2,contempt,0.12302374839782715
Persona2,contempt,0.11701846122741699
Persona2,contempt,0.11902546882629395
Persona2,contempt,0.11602425575256348
Persona2,contempt,0.12602949142456055
Persona2,contempt,0.12401795387268066
Persona2,contempt,0.11600160598754883
Persona2,contempt,0.1420116424560547
Persona2,contempt,0.1220238208770752
Persona2,contempt,0.11702561378479004
Persona2,contempt,0.12101483345031738
Persona2,contempt,0.1170356273651123
Persona2,contempt,0.12401771545410156
Persona2,contempt,0.12102484703063965
Persona2,contempt,0.12002110481262207
Persona2,contempt,0.11700153350830078
Persona2,contempt,0.12601256370544434
Persona2,contempt,0.12302422523498535
Persona2,contempt,0.11900210380554199
Persona2,contempt,0.12101984024047852
Persona2,contempt,0.12101864814758301
Persona2,contempt,0.11802077293395996
Persona2,contempt,0.11602115631103516
Persona2,contempt,0.12001228332519531
Persona2,contempt,0.12403249740600586
Persona2,contempt,0.12700891494750977
Persona2,contempt,0.11801981925964355
Persona2,contempt,0.12400531768798828
Persona2,contempt,0.12102389335632324
Persona2,contempt,0.11801838874816895
Persona2,contempt,0.11902117729187012
Persona2,contempt,0.11802124977111816
Persona2,contempt,0.12001323699951172
Persona2,contempt,0.12202024459838867
Persona3,disgust,0.21001815795898438
Persona4,sadness,0.09502816200256348
Persona2,contempt,0.10300493240356445
Persona5,anger,0.15899968147277832
Persona5,anger,0.1770181655883789
Persona5,anger,0.16801047325134277
Persona2,contempt,0.16501760482788086
Persona5,anger,0.19002509117126465
Persona2,contempt,0.21901631355285645
Persona2,contempt,0.15603303909301758
Persona2,contempt,0.17102384567260742
Persona2,contempt,0.16202187538146973
Persona2,contempt,0.1980299949645996
Persona2,contempt,0.21200895309448242
Persona2,contempt,0.15302276611328125
Persona2,contempt,0.1480250358581543
Persona2,contempt,0.1760103702545166
Persona2,contempt,0.19002556800842285
Persona5,anger,0.17501544952392578
Persona5,anger,0.15601086616516113
Persona5,anger,0.1690046787261963
Persona5,anger,0.16800665855407715
Persona5,anger,0.1580052375793457
Persona2,contempt,0.15900230407714844
Persona2,contempt,0.18500900268554688
Persona2,contempt,0.1760096549987793
Persona2,contempt,0.33200883865356445
Persona2,contempt,0.2859995365142822
Persona2,contempt,0.2860236167907715
Persona2,contempt,0.2610037326812744
Persona2,contempt,0.19400620460510254
Persona2,contempt,0.180009126663208
Persona2,contempt,0.16800975799560547
Persona2,contempt,0.17001676559448242
Persona2,contempt,0.16601276397705078
Persona2,contempt,0.16200876235961914
Persona2,contempt,0.16199970245361328
Persona2,contempt,0.15802383422851562
Persona2,contempt,0.1590287685394287
Persona2,contempt,0.1620180606842041
Persona2,contempt,0.16201066970825195
Persona2,contempt,0.1690351963043213
Persona2,contempt,0.19102144241333008
Persona2,contempt,0.16101980209350586
Persona2,contempt,0.16202068328857422
Persona2,contempt,0.16400790214538574
Persona5,anger,0.15602374076843262
Persona5,anger,0.13200759887695312
Persona5,anger,0.15102458000183105
Persona5,anger,0.15403437614440918
Persona5,anger,0.14802789688110352
Persona5,anger,0.15001916885375977
Persona5,anger,0.15501952171325684
Persona5,anger,0.15300488471984863
Persona5,anger,0.16302013397216797
Persona5,anger,0.16000986099243164
Persona5,anger,0.15302062034606934
Persona5,anger,0.1620197296142578
Persona5,anger,0.16402196884155273
Persona5,anger,0.16202449798583984
Persona5,anger,0.1520235538482666
Persona5,anger,0.153029203414917
Persona5,anger,0.15301203727722168
Persona5,anger,0.16601777076721191
Persona6,surprise,0.1530287265777588
Persona5,anger,0.16601943969726562
Persona6,surprise,0.15700554847717285
Persona5,anger,0.16998863220214844
Persona6,surprise,0.1530165672302246
Persona5,anger,0.14801478385925293
Persona6,surprise,0.16601896286010742
Persona5,anger,0.15502119064331055
Persona5,anger,0.1090250015258789
Persona5,anger,0.1810133457183838
Persona5,anger,0.14602017402648926
Persona6,surprise,0.1440112590789795
Persona2,contempt,0.1570274829864502
Persona2,contempt,0.1600203514099121
Persona2,contempt,0.1460280418395996
Persona2,contempt,0.152022123336792
Persona6,surprise,0.15402531623840332
Persona2,contempt,0.16208839416503906
Persona3,disgust,0.1520228385925293
Persona2,contempt,0.1600351333618164
Persona2,contempt,0.16300725936889648
Persona2,contempt,0.16101622581481934
Persona2,contempt,0.14702439308166504
Persona3,disgust,0.15502309799194336
Persona2,contempt,0.1600337028503418
Persona5,anger,0.16703343391418457
Persona2,contempt,0.1490309238433838
Persona2,contempt,0.1560196876525879
Persona2,contempt,0.16701030731201172
